label,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,torso_to_horizontal,shoulder_width,hip_width,knee_width,ankle_width,left_femur_length,right_femur_length,left_tibia_length,right_tibia_length,left_torso_length,right_torso_length,left_arm_length,right_arm_length,hip_to_ankle_center,knee_to_ankle_ratio_left,knee_to_ankle_ratio_right,knee_forward_left,knee_forward_right
downdog,177.00768306061897,178.5187910662402,56.71063274037685,53.6548747636466,1.4967175228386542,0.7725309610419818,91.13580720932644,0.990139901638031,1.0098600387573242,0.8528924584388733,1.4826546907424927,14.901618003845215,14.257963180541992,14.888586044311523,13.08103084564209,19.34500503540039,18.53601837158203,16.334671020507812,14.656986236572266,28.558319091796875,0.9991253997615744,0.9174543209677805,11.740234375,10.657021522521973
downdog,179.88985657019026,179.1045257918883,71.31398628748833,70.73224934380335,0.059347025446578223,0.4788811631912685,62.2617374084209,1.151881217956543,0.8481189012527466,0.9209142923355103,2.0923798084259033,8.766403198242188,8.799365043640137,6.333084583282471,7.665567874908447,11.647072792053223,12.475491523742676,8.10833740234375,10.464550971984863,15.781957626342773,0.7224267145419055,0.8711500165911206,6.261652946472168,7.589325904846191
downdog,135.31104022625468,169.48320411187748,38.830910463017325,59.49387909834847,22.200350593407826,5.471744311894481,70.49749274581983,1.2492914199829102,0.7507084012031555,6.852068901062012,0.9774336218833923,22.305810928344727,21.821998596191406,22.580493927001953,20.125219345092773,31.853031158447266,31.859455108642578,28.559324264526367,25.273719787597656,41.63566207885742,1.0123143689877605,0.9222445109294762,20.382736206054688,15.420055389404297
downdog,178.4637943894995,179.8972079274581,57.747613455532445,57.52960959372725,0.819005443910213,0.05233915627441309,0.6346921666412257,1.206268310546875,0.7937304377555847,0.9139181971549988,2.2932240962982178,25.85936737060547,26.737693786621094,22.64443588256836,24.028545379638672,31.57750129699707,33.48219299316406,25.734542846679688,29.90272331237793,49.632774353027344,0.8756762948745668,0.898676777164125,12.69321346282959,13.269121170043945
downdog,176.63826580923134,174.44875011027187,48.590679816278836,48.076476408376806,1.7706728600342652,2.9042750138772204,174.84828251330848,1.5771198272705078,0.42288002371788025,0.94577956199646,1.489030361175537,17.176305770874023,16.17574119567871,15.434749603271484,14.744061470031738,20.151809692382812,18.159637451171875,19.362857818603516,18.079557418823242,31.740276336669922,0.8986070061023997,0.9114921152718766,10.535856246948242,9.80669116973877
downdog,168.16352227059267,167.36964416467015,50.3249568893462,52.73718796588048,6.284689782189091,6.835953345137424,143.50120204088256,0.34357643127441406,1.6564230918884277,0.1710202842950821,2.0681638717651367,18.535018920898438,16.90185546875,16.38055992126465,14.336193084716797,24.158824920654297,22.715679168701172,21.70036506652832,17.680274963378906,32.889888763427734,0.8837627362242749,0.8482022735918457,2.791393756866455,2.6474480628967285
downdog,178.99108757777415,179.45463643760883,59.6804104825016,60.15662129792496,0.5154826282316064,0.28803553499889245,138.57967412409886,1.0912933349609375,0.9087067246437073,1.002107858657837,2.504086494445801,18.016714096069336,17.67100715637207,17.27090072631836,15.660490989685059,23.173425674438477,21.947179794311523,21.74024200439453,17.198463439941406,34.30839920043945,0.9586043090666572,0.886225101086718,16.314414978027344,14.77137565612793
downdog,171.1162155659314,173.28046019703834,57.92056089623923,60.27836650555473,4.698153783152529,3.6967109756942556,131.29012985905035,1.1936216354370117,0.8063782453536987,0.49184396862983704,0.9391388297080994,8.814507484436035,9.056713104248047,7.854722023010254,7.407504081726074,11.11745548248291,10.414177894592285,9.785528182983398,7.4754638671875,16.527467727661133,0.8911128779193422,0.8179019450610227,7.455789566040039,7.043876647949219
downdog,13.793592794925985,24.153681005101983,9.137532018185246,52.394172983615356,8.516567776723083,11.465319762131557,105.80150925758568,1.2501239776611328,0.7498759031295776,2.2004377841949463,0.31513410806655884,1.4546526670455933,1.2172613143920898,3.728774070739746,3.5664737224578857,4.298305511474609,3.995464563369751,1.0310944318771362,2.2215499877929688,2.4148361682891846,2.563341471040938,2.929913856931495,0.9129457473754883,0.9648159742355347
downdog,179.1637352065906,178.0929928154046,49.813215821948766,48.85810932464813,0.40973895341170324,0.940452309201257,175.35946013175896,1.0983390808105469,0.9016600251197815,1.3629974126815796,2.5178446769714355,18.28976058959961,17.327774047851562,19.01679801940918,17.810649871826172,23.823776245117188,22.216205596923828,21.184799194335938,18.214599609375,36.219539642333984,1.0397510063894433,1.027867099073085,13.78246784210205,12.993551254272461
downdog,179.41549707698385,178.95826177780654,56.96024283151369,55.5698773761839,0.305827932186261,0.5630175583443771,149.53330467539618,1.0734057426452637,0.9265942573547363,0.9099995493888855,1.253604769706726,6.277560234069824,6.260941982269287,5.686395168304443,5.3309407234191895,8.136812210083008,7.942926406860352,8.057013511657715,4.063390731811523,11.776704788208008,0.9058287058106289,0.8514597143778784,5.118593215942383,4.864345550537109
